Epoch , PRN , SvX , SvY , SvZ, PrM, PrSigmaM , GTx , GTy, GTz
394 , 2 , -7547367.625566 , -19238198.593377 , 17353522.466177 , 20716039.594657, 1.798755, -2712927.186502, -4270982.161002, 3870395.400452
394 , 5 , -2486418.071226 , -25580714.832178 , -6410570.505343 , 23660511.301680, 13.790453, -2712927.186502, -4270982.161002, 3870395.400452
394 , 6 , 4355941.268366 , -14824192.370764 , 21648273.351207 , 21848581.193621, 3.297717, -2712927.186502, -4270982.161002, 3870395.400452
394 , 12 , -11389710.999178 , -12807446.347646 , 20097822.504058 , 20284426.067377, 2.398340, -2712927.186502, -4270982.161002, 3870395.400452
394 , 17 , 19671943.958297 , -14688288.635945 , 10496514.052839 , 25563072.568572, 54.262435, -2712927.186502, -4270982.161002, 3870395.400452
394 , 19 , 13982324.194490 , -15633172.907249 , 15977494.893508 , 23545236.717933, 3.597509, -2712927.186502, -4270982.161002, 3870395.400452
394 , 24 , -22244900.314752 , -14876054.985604 , -499575.796364 , 22650151.175046, 3.297717, -2712927.186502, -4270982.161002, 3870395.400452
394 , 25 , -14893022.033393 , -1777033.700906 , 21683143.264419 , 21721820.079718, 2.997925, -2712927.186502, -4270982.161002, 3870395.400452
394 , 29 , -24838399.614037 , 2429555.001130 , 9080411.956073 , 23696921.652168, 6.295642, -2712927.186502, -4270982.161002, 3870395.400452
395 , 2 , -7545530.554926 , -19237211.380267 , 17355483.763637 , 20716161.638991, 2.098547, -2712915.345256, -4271007.355804, 3870376.897088
395 , 5 , -2486045.515047 , -25581488.634106 , -6407542.505023 , 23659860.492458, 7.195019, -2712915.345256, -4271007.355804, 3870376.897088
395 , 6 , 4358165.619046 , -14822606.232032 , 21648917.646068 , 21849051.000078, 3.597509, -2712915.345256, -4271007.355804, 3870376.897088
395 , 12 , -11389152.756048 , -12809982.442102 , 20096552.667095 , 20284245.034880, 2.398340, -2712915.345256, -4271007.355804, 3870376.897088
395 , 17 , 19673196.002330 , -14688560.766919 , 10493667.585958 , 25563518.615790, 18.287340, -2712915.345256, -4271007.355804, 3870376.897088
395 , 19 , 13984355.956711 , -15633651.915935 , 15975286.802737 , 23545758.977605, 3.597509, -2712915.345256, -4271007.355804, 3870376.897088
395 , 24 , -22244689.435800 , -14876306.477396 , -502672.432519 , 22650671.937277, 3.297717, -2712915.345256, -4271007.355804, 3870376.897088
395 , 25 , -14892713.812488 , -1779825.514389 , 21683151.492732 , 21721354.837529, 2.997925, -2712915.345256, -4271007.355804, 3870376.897088
395 , 29 , -24837371.988430 , 2428994.119027 , 9083354.826063 , 23696469.580295, 5.096472, -2712915.345256, -4271007.355804, 3870376.897088
396 , 2 , -7543693.227469 , -19236224.147237 , 17357444.709001 , 20716289.079910, 2.098547, -2712903.600254, -4271032.687286, 3870358.176607
396 , 5 , -2485673.031387 , -25582262.077815 , -6404514.366938 , 23659179.402529, 11.991698, -2712903.600254, -4271032.687286, 3870358.176607
396 , 6 , 4360390.131879 , -14821020.182578 , 21649561.482275 , 21849521.999523, 3.297717, -2712903.600254, -4271032.687286, 3870358.176607
396 , 12 , -11388594.697025 , -12812518.409103 , 20095282.395421 , 20284058.894062, 2.398340, -2712903.600254, -4271032.687286, 3870358.176607
396 , 17 , 19674447.699355 , -14688832.850966 , 10490820.899219 , 25563957.553504, 15.889000, -2712903.600254, -4271032.687286, 3870358.176607
396 , 19 , 13986387.419292 , -15634130.964115 , 15973078.364548 , 23546284.862216, 4.197094, -2712903.600254, -4271032.687286, 3870358.176607
396 , 24 , -22244478.249363 , -14876557.769746 , -505769.058163 , 22651198.116802, 3.897302, -2712903.600254, -4271032.687286, 3870358.176607
396 , 25 , -14892405.754105 , -1782617.343585 , 21683159.249465 , 21720888.397826, 3.297717, -2712903.600254, -4271032.687286, 3870358.176607
396 , 29 , -24836344.048139 , 2428433.048258 , 9086297.502726 , 23696016.351734, 6.295642, -2712903.600254, -4271032.687286, 3870358.176607
397 , 2 , -7541855.643140 , -19235236.894325 , 17359405.302285 , 20716413.605045, 2.098547, -2712891.849668, -4271058.143376, 3870339.323135
397 , 6 , 4362614.806833 , -14819434.222440 , 21650204.859819 , 21849992.176528, 3.597509, -2712891.849668, -4271058.143376, 3870339.323135
397 , 12 , -11388036.822142 , -12815054.248498 , 20094011.689095 , 20283874.618774, 2.398340, -2712891.849668, -4271058.143376, 3870339.323135
397 , 17 , 19675699.049134 , -14689104.888148 , 10487973.992945 , 25564417.199594, 15.889000, -2712891.849668, -4271058.143376, 3870339.323135
397 , 19 , 13988418.582366 , -15634610.051717 , 15970869.578865 , 23546797.602254, 3.597509, -2712891.849668, -4271058.143376, 3870339.323135
397 , 24 , -22244266.755380 , -14876808.862749 , -508865.673339 , 22651719.267903, 3.597509, -2712891.849668, -4271058.143376, 3870339.323135
397 , 25 , -14892097.858261 , -1785409.188366 , 21683166.534617 , 21720424.712914, 3.297717, -2712891.849668, -4271058.143376, 3870339.323135
397 , 29 , -24835315.793180 , 2427871.788729 , 9089239.986084 , 23695553.276789, 5.696057, -2712891.849668, -4271058.143376, 3870339.323135
398 , 2 , -7540017.801976 , -19234249.621593 , 17361365.543439 , 20716536.819981, 2.098547, -2712879.907468, -4271083.690342, 3870320.339266
398 , 5 , -2484928.282850 , -25583807.889889 , -6398457.679614 , 23657911.998944, 15.889000, -2712879.907468, -4271083.690342, 3870320.339266
398 , 6 , 4364839.643848 , -14817848.351676 , 21650847.778682 , 21850462.857543, 3.597509, -2712879.907468, -4271083.690342, 3870320.339266
398 , 12 , -11387479.131390 , -12817589.960209 , 20092740.548150 , 20283693.256198, 2.398340, -2712879.907468, -4271083.690342, 3870320.339266
398 , 17 , 19676950.052015 , -14689376.878219 , 10485126.866758 , 25564851.261083, 7.195019, -2712879.907468, -4271083.690342, 3870320.339266
398 , 19 , 13990449.445677 , -15635089.178719 , 15968660.445895 , 23547318.051204, 3.297717, -2712879.907468, -4271083.690342, 3870320.339266
398 , 24 , -22244054.953812 , -14877059.756466 , -511962.277992 , 22652234.012296, 3.897302, -2712879.907468, -4271083.690342, 3870320.339266
398 , 25 , -14891790.124943 , -1788201.048825 , 21683173.348191 , 21719951.358473, 2.997925, -2712879.907468, -4271083.690342, 3870320.339266
398 , 29 , -24834287.223652 , 2427310.340536 , 9092182.275893 , 23695098.486679, 5.096472, -2712879.907468, -4271083.690342, 3870320.339266
399 , 2 , -7538179.704004 , -19233262.329120 , 17363325.432394 , 20716664.187418, 2.098547, -2712867.822906, -4271109.360432, 3870301.171743
399 , 5 , -2484556.017097 , -25584580.258514 , -6395429.129546 , 23657231.421956, 7.195019, -2712867.822906, -4271109.360432, 3870301.171743
399 , 6 , 4367064.642867 , -14816262.570348 , 21651490.238844 , 21850938.877390, 3.597509, -2712867.822906, -4271109.360432, 3870301.171743
399 , 12 , -11386921.624692 , -12820125.544280 , 20091468.972584 , 20283508.228407, 2.698132, -2712867.822906, -4271109.360432, 3870301.171743
399 , 17 , 19678200.707608 , -14689648.821282 , 10482279.521222 , 25565313.739474, 13.790453, -2712867.822906, -4271109.360432, 3870301.171743
399 , 19 , 13992480.009345 , -15635568.345017 , 15966450.965603 , 23547835.741144, 3.897302, -2712867.822906, -4271109.360432, 3870301.171743
399 , 24 , -22243842.844675 , -14877310.450882 , -515058.871880 , 22652760.708974, 3.897302, -2712867.822906, -4271109.360432, 3870301.171743
399 , 25 , -14891482.554185 , -1790992.924690 , 21683179.690187 , 21719487.827550, 2.997925, -2712867.822906, -4271109.360432, 3870301.171743
399 , 29 , -24833258.339577 , 2426748.703507 , 9095124.372183 , 23694643.363212, 5.096472, -2712867.822906, -4271109.360432, 3870301.171743
400 , 2 , -7536341.349205 , -19232275.016951 , 17365284.969142 , 20716790.178215, 2.098547, -2712855.600421, -4271135.153227, 3870281.735978
400 , 5 , -2484183.824158 , -25585352.268599 , -6392400.442703 , 23656592.347103, 5.096472, -2712855.600421, -4271135.153227, 3870281.735978
400 , 6 , 4369289.803988 , -14814676.878424 , 21652132.240319 , 21851406.035281, 3.897302, -2712855.600421, -4271135.153227, 3870281.735978
400 , 12 , -11386364.302075 , -12822661.000566 , 20090196.962455 , 20283325.436225, 2.698132, -2712855.600421, -4271135.153227, 3870281.735978
400 , 17 , 19679451.016170 , -14689920.717145 , 10479431.956058 , 25565768.270247, 11.991698, -2712855.600421, -4271135.153227, 3870281.735978
400 , 19 , 13994510.273257 , -15636047.550575 , 15964241.138088 , 23548356.560184, 3.597509, -2712855.600421, -4271135.153227, 3870281.735978
400 , 24 , -22243630.427902 , -14877560.946102 , -518155.455041 , 22653288.106982, 3.297717, -2712855.600421, -4271135.153227, 3870281.735978
400 , 25 , -14891175.145979 , -1793784.816004 , 21683185.560605 , 21719024.124953, 2.997925, -2712855.600421, -4271135.153227, 3870281.735978
400 , 29 , -24832229.141035 , 2426186.877709 , 9098066.274766 , 23694199.744812, 4.796679, -2712855.600421, -4271135.153227, 3870281.735978
401 , 2 , -7534502.737732 , -19231287.685102 , 17367244.153634 , 20716917.514916, 2.098547, -2712843.248508, -4271161.102420, 3870262.021895
401 , 5 , -2483811.703643 , -25586123.920314 , -6389371.618488 , 23655930.349041, 5.096472, -2712843.248508, -4271161.102420, 3870262.021895
401 , 6 , 4371515.126970 , -14813091.276036 , 21652773.783072 , 21851874.836698, 3.897302, -2712843.248508, -4271161.102420, 3870262.021895
401 , 12 , -11385807.163604 , -12825196.328933 , 20088924.517791 , 20283145.787385, 2.698132, -2712843.248508, -4271161.102420, 3870262.021895
401 , 17 , 19680700.977623 , -14690192.565854 , 10476584.171300 , 25566213.095479, 11.991698, -2712843.248508, -4271161.102420, 3870262.021895
401 , 19 , 13996540.237371 , -15636526.795406 , 15962030.963339 , 23548873.337183, 3.297717, -2712843.248508, -4271161.102420, 3870262.021895
401 , 24 , -22243417.703527 , -14877811.242077 , -521252.027478 , 22653810.884532, 6.295642, -2712843.248508, -4271161.102420, 3870262.021895
401 , 25 , -14890867.900334 , -1796576.722718 , 21683190.959447 , 21718553.096554, 2.997925, -2712843.248508, -4271161.102420, 3870262.021895
401 , 29 , -24831199.627985 , 2425624.863054 , 9101007.983819 , 23693743.987296, 5.696057, -2712843.248508, -4271161.102420, 3870262.021895
402 , 2 , -7532663.869476 , -19230300.333663 , 17369202.985848 , 20717042.751789, 2.098547, -2712830.751783, -4271187.208228, 3870242.007177
402 , 5 , -2483439.655628 , -25586895.213537 , -6386342.657322 , 23655279.694482, 5.096472, -2712830.751783, -4271187.208228, 3870242.007177
402 , 6 , 4373740.611840 , -14811505.763215 , 21653414.867091 , 21852345.113086, 3.897302, -2712830.751783, -4271187.208228, 3870242.007177
402 , 12 , -11385250.209152 , -12827731.529481 , 20087651.638582 , 20282959.222291, 2.997925, -2712830.751783, -4271187.208228, 3870242.007177
402 , 17 , 19681950.592184 , -14690464.367167 , 10473736.166820 , 25566627.841840, 11.991698, -2712830.751783, -4271187.208228, 3870242.007177
402 , 19 , 13998569.901656 , -15637006.079397 , 15959820.441462 , 23549392.767477, 3.297717, -2712830.751783, -4271187.208228, 3870242.007177
402 , 24 , -22243204.671453 , -14878061.338957 , -524348.589098 , 22654330.929836, 2.698132, -2712830.751783, -4271187.208228, 3870242.007177
402 , 25 , -14890560.817267 , -1799368.644667 , 21683195.886715 , 21718087.713502, 2.997925, -2712830.751783, -4271187.208228, 3870242.007177
402 , 29 , -24830169.800488 , 2425062.659374 , 9103949.499272 , 23693276.225283, 9.293566, -2712830.751783, -4271187.208228, 3870242.007177
403 , 2 , -7530824.744516 , -19229312.962691 , 17371161.465719 , 20717170.399508, 2.098547, -2712818.101090, -4271213.321447, 3870221.992874
403 , 5 , -2483067.680032 , -25587666.148261 , -6383313.559207 , 23654634.788813, 6.295642, -2712818.101090, -4271213.321447, 3870221.992874
403 , 6 , 4375966.258472 , -14809920.340052 , 21654055.492346 , 21852823.821811, 3.597509, -2712818.101090, -4271213.321447, 3870221.992874
403 , 12 , -11384693.438778 , -12830266.601999 , 20086378.324908 , 20282778.401112, 2.997925, -2712818.101090, -4271213.321447, 3870221.992874
403 , 17 , 19683199.859202 , -14690736.121354 , 10470887.943453 , 25567094.523244, 8.094396, -2712818.101090, -4271213.321447, 3870221.992874
403 , 19 , 14000599.266101 , -15637485.402497 , 15957609.572480 , 23549911.961225, 3.297717, -2712818.101090, -4271213.321447, 3870221.992874
403 , 24 , -22242991.331659 , -14878311.236779 , -527445.139846 , 22654847.716641, 2.398340, -2712818.101090, -4271213.321447, 3870221.992874
403 , 25 , -14890253.896779 , -1802160.581843 , 21683200.342408 , 21717622.997549, 2.997925, -2712818.101090, -4271213.321447, 3870221.992874
403 , 29 , -24829139.658703 , 2424500.266969 , 9106890.820659 , 23692837.874477, 2.698132, -2712818.101090, -4271213.321447, 3870221.992874
404 , 2 , -7528985.362867 , -19228325.572215 , 17373119.593245 , 20717295.029410, 2.398340, -2712805.224357, -4271239.199568, 3870202.360575
404 , 5 , -2482695.776678 , -25588436.724539 , -6380284.323945 , 23653969.469479, 8.094396, -2712805.224357, -4271239.199568, 3870202.360575
404 , 6 , 4378192.066975 , -14808335.006496 , 21654695.658863 , 21853293.213642, 3.297717, -2712805.224357, -4271239.199568, 3870202.360575
404 , 12 , -11384136.852460 , -12832801.546491 , 20085104.576761 , 20282594.527245, 2.997925, -2712805.224357, -4271239.199568, 3870202.360575
404 , 17 , 19684448.779204 , -14691007.828116 , 10468039.500544 , 25567538.097961, 6.295642, -2712805.224357, -4271239.199568, 3870202.360575
404 , 19 , 14002628.330618 , -15637964.764692 , 15955398.356451 , 23550432.013079, 3.297717, -2712805.224357, -4271239.199568, 3870202.360575
404 , 24 , -22242777.684198 , -14878560.935472 , -530541.679562 , 22655370.473286, 2.398340, -2712805.224357, -4271239.199568, 3870202.360575
404 , 25 , -14889947.138881 , -1804952.534158 , 21683204.326528 , 21717157.620054, 2.997925, -2712805.224357, -4271239.199568, 3870202.360575
404 , 29 , -24828109.202526 , 2423937.685471 , 9109831.948401 , 23692379.406565, 2.098547, -2712805.224357, -4271239.199568, 3870202.360575
405 , 2 , -7527145.724525 , -19227338.162321 , 17375077.368363 , 20717420.652430, 2.398340, -2712792.263990, -4271265.005031, 3870182.947796
405 , 5 , -2482323.945635 , -25589206.942267 , -6377254.951886 , 23653312.050654, 6.295642, -2712792.263990, -4271265.005031, 3870182.947796
405 , 6 , 4380418.037262 , -14806749.762633 , 21655335.366610 , 21853761.800560, 3.897302, -2712792.263990, -4271265.005031, 3870182.947796
405 , 12 , -11383580.450122 , -12835336.362976 , 20083830.394153 , 20282403.584451, 2.698132, -2712792.263990, -4271265.005031, 3870182.947796
405 , 17 , 19685697.351711 , -14691279.487584 , 10465190.838790 , 25568025.834884, 18.287340, -2712792.263990, -4271265.005031, 3870182.947796
405 , 19 , 14004657.095243 , -15638444.165877 , 15953186.793412 , 23550951.275267, 2.997925, -2712792.263990, -4271265.005031, 3870182.947796
405 , 24 , -22242563.728972 , -14878810.435186 , -533638.208227 , 22655894.815217, 2.398340, -2712792.263990, -4271265.005031, 3870182.947796
405 , 25 , -14889640.543568 , -1807744.501644 , 21683207.839077 , 21716687.877739, 2.997925, -2712792.263990, -4271265.005031, 3870182.947796
405 , 29 , -24827078.432087 , 2423374.914966 , 9112772.882172 , 23691927.931868, 2.398340, -2712792.263990, -4271265.005031, 3870182.947796
406 , 2 , -7525305.829590 , -19226350.733028 , 17377034.791041 , 20717546.157493, 2.398340, -2712780.021005, -4271290.765812, 3870163.035036
406 , 5 , -2481952.187002 , -25589976.801396 , -6374225.443133 , 23652666.475042, 4.796679, -2712780.021005, -4271290.765812, 3870163.035036
406 , 6 , 4382644.169140 , -14805164.608576 , 21655974.615558 , 21854236.850058, 3.897302, -2712780.021005, -4271290.765812, 3870163.035036
406 , 12 , -11383024.231919 , -12837871.051098 , 20082555.777201 , 20282226.885351, 2.698132, -2712780.021005, -4271290.765812, 3870163.035036
406 , 19 , 14006685.559863 , -15638923.606065 , 15950974.883415 , 23551470.392399, 2.997925, -2712780.021005, -4271290.765812, 3870163.035036
406 , 24 , -22242349.466002 , -14879059.735893 , -536734.725824 , 22656416.337461, 2.098547, -2712780.021005, -4271290.765812, 3870163.035036
406 , 25 , -14889334.110868 , -1810536.484074 , 21683210.880054 , 21716220.968521, 3.297717, -2712780.021005, -4271290.765812, 3870163.035036
406 , 29 , -24826047.347382 , 2422811.955427 , 9115713.622036 , 23691470.623062, 2.698132, -2712780.021005, -4271290.765812, 3870163.035036
407 , 2 , -7523465.678069 , -19225363.284409 , 17378991.861228 , 20717673.140563, 2.398340, -2712768.488228, -4271316.566425, 3870142.616593
407 , 5 , -2481580.500515 , -25590746.301977 , -6371195.797531 , 23652010.414274, 4.796679, -2712768.488228, -4271316.566425, 3870142.616593
407 , 6 , 4384870.462650 , -14803579.544331 , 21656613.405707 , 21854712.485339, 3.897302, -2712768.488228, -4271316.566425, 3870142.616593
407 , 12 , -11382468.197718 , -12840405.611031 , 20081280.725852 , 20282044.474618, 2.698132, -2712768.488228, -4271316.566425, 3870142.616593
407 , 19 , 14008713.724506 , -15639403.085171 , 15948762.626486 , 23551985.603082, 2.698132, -2712768.488228, -4271316.566425, 3870142.616593
407 , 24 , -22242134.895244 , -14879308.837664 , -539831.232263 , 22656936.943202, 2.098547, -2712768.488228, -4271316.566425, 3870142.616593
407 , 25 , -14889027.840781 , -1813328.481444 , 21683213.449462 , 21715753.772376, 3.297717, -2712768.488228, -4271316.566425, 3870142.616593
407 , 29 , -24825015.948484 , 2422248.806830 , 9118654.167850 , 23691015.114395, 2.698132, -2712768.488228, -4271316.566425, 3870142.616593
408 , 2 , -7521625.269902 , -19224375.816527 , 17380948.578917 , 20717797.488833, 2.997925, -2712757.485980, -4271342.435846, 3870121.720238
408 , 5 , -2481208.886168 , -25591515.443952 , -6368166.015267 , 23651356.482967, 3.897302, -2712757.485980, -4271342.435846, 3870121.720238
408 , 6 , 4387096.917842 , -14801994.569899 , 21657251.737056 , 21855182.798563, 3.597509, -2712757.485980, -4271342.435846, 3870121.720238
408 , 12 , -11381912.347505 , -12842940.042684 , 20080005.240152 , 20281860.929808, 2.698132, -2712757.485980, -4271342.435846, 3870121.720238
408 , 17 , 19689440.986905 , -14692094.180492 , 10456643.537272 , 25569356.472486, 23.983397, -2712757.485980, -4271342.435846, 3870121.720238
408 , 19 , 14010741.589059 , -15639882.603133 , 15946550.022748 , 23552507.462822, 2.398340, -2712757.485980, -4271342.435846, 3870121.720238
408 , 24 , -22241920.016622 , -14879557.740618 , -542927.727530 , 22657452.226940, 2.698132, -2712757.485980, -4271342.435846, 3870121.720238
408 , 25 , -14888721.733313 , -1816120.493691 , 21683215.547301 , 21715288.426219, 3.297717, -2712757.485980, -4271342.435846, 3870121.720238
408 , 29 , -24823984.235456 , 2421685.469134 , 9121594.519492 , 23690567.755480, 7.195019, -2712757.485980, -4271342.435846, 3870121.720238
409 , 2 , -7519784.605237 , -19223388.329419 , 17382904.944030 , 20717924.982290, 2.997925, -2712746.927718, -4271368.380297, 3870100.432185
409 , 5 , -2480837.343996 , -25592284.227289 , -6365136.096404 , 23650704.535396, 4.796679, -2712746.927718, -4271368.380297, 3870100.432185
409 , 6 , 4389323.534483 , -14800409.685422 , 21657889.609564 , 21855660.446804, 3.597509, -2712746.927718, -4271368.380297, 3870100.432185
409 , 12 , -11381356.681337 , -12845474.345898 , 20078729.320152 , 20281681.141057, 2.698132, -2712746.927718, -4271368.380297, 3870100.432185
409 , 17 , 19690688.171006 , -14692365.649492 , 10453793.998407 , 25569776.862428, 20.985472, -2712746.927718, -4271368.380297, 3870100.432185
409 , 19 , 14012769.153525 , -15640362.159931 , 15944337.072184 , 23553027.100786, 2.698132, -2712746.927718, -4271368.380297, 3870100.432185
409 , 24 , -22241704.830208 , -14879806.444654 , -546024.211449 , 22657973.049582, 3.297717, -2712746.927718, -4271368.380297, 3870100.432185
409 , 25 , -14888415.788475 , -1818912.520731 , 21683217.173572 , 21714822.335782, 3.597509, -2712746.927718, -4271368.380297, 3870100.432185
409 , 29 , -24822952.208284 , 2421121.942241 , 9124534.677081 , 23690110.356815, 8.094396, -2712746.927718, -4271368.380297, 3870100.432185
410 , 2 , -7517943.684053 , -19222400.823145 , 17384860.956548 , 20718053.082407, 2.997925, -2712736.810936, -4271394.394737, 3870078.792481
410 , 5 , -2480465.873943 , -25593052.651960 , -6362106.041030 , 23650056.781603, 9.293566, -2712736.810936, -4271394.394737, 3870078.792481
410 , 6 , 4391550.312678 , -14798824.890864 , 21658527.023246 , 21856132.697071, 3.297717, -2712736.810936, -4271394.394737, 3870078.792481
410 , 12 , -11380801.199157 , -12848008.520693 , 20077452.965850 , 20281498.364109, 2.398340, -2712736.810936, -4271394.394737, 3870078.792481
410 , 17 , 19691935.007750 , -14692637.070841 , 10450944.240682 , 25570208.903208, 11.991698, -2712736.810936, -4271394.394737, 3870078.792481
410 , 19 , 14014796.417849 , -15640841.755505 , 15942123.774870 , 23553547.913643, 2.398340, -2712736.810936, -4271394.394737, 3870078.792481
410 , 24 , -22241489.335921 , -14880054.949897 , -549120.684049 , 22658490.270384, 4.796679, -2712736.810936, -4271394.394737, 3870078.792481
410 , 25 , -14888110.006266 , -1821704.562559 , 21683218.328276 , 21714351.754636, 3.597509, -2712736.810936, -4271394.394737, 3870078.792481
410 , 29 , -24821919.867046 , 2420558.226174 , 9127474.640440 , 23689654.150792, 6.295642, -2712736.810936, -4271394.394737, 3870078.792481
411 , 2 , -7516102.506281 , -19221413.297762 , 17386816.616467 , 20718176.052508, 2.997925, -2712727.038822, -4271420.515896, 3870056.893826
411 , 5 , -2480094.475816 , -25593820.717986 , -6359075.849075 , 23649399.675482, 6.295642, -2712727.038822, -4271420.515896, 3870056.893826
411 , 6 , 4393777.252354 , -14797240.186297 , 21659163.978079 , 21856604.022974, 3.597509, -2712727.038822, -4271420.515896, 3870056.893826
411 , 12 , -11380245.900940 , -12850542.567010 , 20076176.177280 , 20281313.441142, 2.398340, -2712727.038822, -4271420.515896, 3870056.893826
411 , 17 , 19693181.497104 , -14692908.444471 , 10448094.264210 , 25570658.276805, 10.492736, -2712727.038822, -4271420.515896, 3870056.893826
411 , 19 , 14016823.382035 , -15641321.389776 , 15939910.130841 , 23554068.099284, 2.698132, -2712727.038822, -4271420.515896, 3870056.893826
411 , 24 , -22241273.533787 , -14880303.256317 , -552217.145085 , 22659021.260009, 7.195019, -2712727.038822, -4271420.515896, 3870056.893826
411 , 25 , -14887804.386711 , -1824496.618974 , 21683219.011415 , 21713888.625246, 3.297717, -2712727.038822, -4271420.515896, 3870056.893826
411 , 29 , -24820887.211705 , 2419994.320620 , 9130414.409798 , 23689169.432090, 10.492736, -2712727.038822, -4271420.515896, 3870056.893826
412 , 2 , -7514261.072012 , -19220425.753331 , 17388771.923716 , 20718299.234519, 2.997925, -2712717.463160, -4271446.720704, 3870034.815532
412 , 5 , -2479723.149620 , -25594588.425327 , -6356045.520656 , 23648738.632760, 4.796679, -2712717.463160, -4271446.720704, 3870034.815532
412 , 6 , 4396004.353452 , -14795655.571772 , 21659800.474048 , 21857074.986012, 3.297717, -2712717.463160, -4271446.720704, 3870034.815532
412 , 12 , -11379690.786683 , -12853076.484772 , 20074898.954473 , 20281126.950234, 2.398340, -2712717.463160, -4271446.720704, 3870034.815532
412 , 17 , 19694427.638995 , -14693179.770359 , 10445244.069115 , 25571131.907058, 15.889000, -2712717.463160, -4271446.720704, 3870034.815532
412 , 19 , 14018850.046032 , -15641801.062701 , 15937696.140154 , 23554588.536416, 2.997925, -2712717.463160, -4271446.720704, 3870034.815532
412 , 24 , -22241057.423672 , -14880551.364115 , -555313.594769 , 22659539.288454, 7.195019, -2712717.463160, -4271446.720704, 3870034.815532
412 , 25 , -14887498.929799 , -1827288.690059 , 21683219.222990 , 21713420.927575, 3.897302, -2712717.463160, -4271446.720704, 3870034.815532
412 , 29 , -24819854.242543 , 2419430.226211 , 9133353.984276 , 23688739.531501, 11.991698, -2712717.463160, -4271446.720704, 3870034.815532
413 , 2 , -7512419.381473 , -19219438.189861 , 17390726.878217 , 20718428.736217, 2.698132, -2712708.110911, -4271473.108451, 3870012.725011
413 , 5 , -2479351.895530 , -25595355.773922 , -6353015.055894 , 23648079.081053, 3.897302, -2712708.110911, -4271473.108451, 3870012.725011
413 , 6 , 4398231.615774 , -14794071.047397 , 21660436.511131 , 21857549.547664, 3.597509, -2712708.110911, -4271473.108451, 3870012.725011
413 , 12 , -11379135.856512 , -12855610.273731 , 20073621.297495 , 20280947.651596, 2.698132, -2712708.110911, -4271473.108451, 3870012.725011
413 , 19 , 14020876.409728 , -15642280.774322 , 15935481.802830 , 23555105.665759, 2.997925, -2712708.110911, -4271473.108451, 3870012.725011
413 , 24 , -22240841.005645 , -14880799.273189 , -558410.033061 , 22660042.017756, 3.897302, -2712708.110911, -4271473.108451, 3870012.725011
413 , 25 , -14887193.635549 , -1830080.775659 , 21683218.963001 , 21712946.951787, 3.897302, -2712708.110911, -4271473.108451, 3870012.725011
414 , 2 , -7510577.434289 , -19218450.607489 , 17392681.480017 , 20718551.578360, 2.398340, -2712698.805354, -4271499.668569, 3869990.871633
414 , 5 , -2478980.713152 , -25596122.763782 , -6349984.454852 , 23647420.946270, 3.597509, -2712698.805354, -4271499.668569, 3869990.871633
414 , 6 , 4400459.039534 , -14792486.613125 , 21661072.089328 , 21858022.226365, 3.597509, -2712698.805354, -4271499.668569, 3869990.871633
414 , 12 , -11378581.110181 , -12858143.934117 , 20072343.206321 , 20280762.897164, 2.398340, -2712698.805354, -4271499.668569, 3869990.871633
414 , 17 , 19696918.880975 , -14693722.278454 , 10439543.022354 , 25572053.556988, 23.983397, -2712698.805354, -4271499.668569, 3869990.871633
414 , 19 , 14022902.473186 , -15642760.524418 , 15933267.118997 , 23555629.918082, 2.698132, -2712698.805354, -4271499.668569, 3869990.871633
414 , 24 , -22240624.279675 , -14881046.983603 , -561506.459432 , 22660574.375912, 3.897302, -2712698.805354, -4271499.668569, 3869990.871633
414 , 25 , -14886888.503965 , -1832872.875715 , 21683218.231450 , 21712481.597711, 3.897302, -2712698.805354, -4271499.668569, 3869990.871633
414 , 29 , -24817787.362299 , 2418301.469186 , 9139232.550429 , 23687831.063528, 23.983397, -2712698.805354, -4271499.668569, 3869990.871633
415 , 2 , -7508735.230849 , -19217463.006179 , 17394635.729017 , 20718677.137611, 2.398340, -2712689.555533, -4271526.333208, 3869969.356273
415 , 5 , -2478609.602764 , -25596889.394860 , -6346953.717561 , 23646760.770058, 3.297717, -2712689.555533, -4271526.333208, 3869969.356273
415 , 6 , 4402686.624476 , -14790902.269067 , 21661707.208623 , 21858493.456894, 3.597509, -2712689.555533, -4271526.333208, 3869969.356273
415 , 12 , -11378026.547880 , -12860677.465656 , 20071064.680999 , 20280577.282885, 2.398340, -2712689.555533, -4271526.333208, 3869969.356273
415 , 19 , 14024928.236301 , -15643240.313103 , 15931052.088602 , 23556147.609581, 3.297717, -2712689.555533, -4271526.333208, 3869969.356273
415 , 24 , -22240407.245695 , -14881294.495449 , -564602.874407 , 22661079.480690, 3.597509, -2712689.555533, -4271526.333208, 3869969.356273
415 , 25 , -14886583.535059 , -1835664.990158 , 21683217.028339 , 21712009.072196, 3.897302, -2712689.555533, -4271526.333208, 3869969.356273
415 , 29 , -24816753.451306 , 2417736.806498 , 9142171.541980 , 23687352.540323, 5.096472, -2712689.555533, -4271526.333208, 3869969.356273
416 , 2 , -7506892.770943 , -19216475.386054 , 17396589.625205 , 20718801.257239, 2.398340, -2712680.514187, -4271552.926641, 3869948.035769
416 , 5 , -2478238.564126 , -25597655.667131 , -6343922.844165 , 23646106.624250, 3.897302, -2712680.514187, -4271552.926641, 3869948.035769
